model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,average_precision,runtime_seconds,dataset,protocol,feature_space,result_type,landmark_percent,snapshot_variant,train_snapshots_per_class,test_snapshots_per_class,best_params,cv_best_f1,experiment,variant,setting,features_before,features_after,pca_variance,pca_components
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=5,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=6,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=7,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=8,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=9,,,,
knn,0.9545454545454546,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=10,,,,
knn,0.9545454545454546,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=11,,,,
knn,0.9090909090909092,0.9090909090909092,1.0,0.8181818181818182,0.9,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=12,,,,
knn,0.9545454545454546,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=13,,,,
knn,0.8636363636363636,0.8636363636363636,1.0,0.7272727272727273,0.8421052631578947,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=14,,,,
knn,0.9545454545454546,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=15,,,,
knn,0.7727272727272727,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=16,,,,
knn,0.8181818181818182,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=17,,,,
knn,0.5454545454545454,0.5454545454545454,1.0,0.0909090909090909,0.1666666666666666,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=18,,,,
knn,0.5454545454545454,0.5454545454545454,1.0,0.0909090909090909,0.1666666666666666,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=19,,,,
knn,0.5454545454545454,0.5454545454545454,1.0,0.0909090909090909,0.1666666666666666,0.5454545454545454,0.5454545454545454,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,15.0,revised,k=20,,,,
linear_regression,1.0,1.0,1.0,1.0,1.0,,,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,19.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,6.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,11.0,revised,default,24.0,7.0,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=1,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=2,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=3,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=4,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=5,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=6,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=7,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=8,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=9,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=10,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,15.0,revised,k=11,,,,
linear_regression,1.0,1.0,1.0,1.0,1.0,,,,taiwan_bankruptcy,clean,,extended,20.0,,,,,,19.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,6.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,11.0,revised,default,24.0,8.0,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=1,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=2,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=3,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=4,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=5,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=6,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=7,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=8,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=9,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=10,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=11,,,,
knn,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=12,,,,
knn,0.75,0.75,1.0,0.5,0.6666666666666666,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=13,,,,
knn,0.75,0.75,1.0,0.5,0.6666666666666666,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=14,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,,,15.0,revised,k=15,,,,
linear_regression,0.5,0.5,0.5,0.5,0.5,,,,south_german_credit,historical,,extended,10.0,,,,,,19.0,revised,default,,,,
logistic,0.98,0.98,0.98,0.98,0.98,0.9985,0.998601549475336,,south_german_credit,historical,,extended,10.0,,,,"{""C"": 1.0}",0.9719884982965667,4.0,historical500,default,,,,
random_forest,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.99655,0.9967112016035172,,south_german_credit,historical,,extended,10.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9630104149995856,4.0,historical500,default,,,,
svm,0.98,0.98,0.98,0.98,0.98,0.9985,0.9985743658210948,,south_german_credit,historical,,extended,10.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.9683683586836676,4.0,historical500,default,,,,
knn,0.96,0.96,0.9791666666666666,0.94,0.9591836734693876,0.9967,0.9968171055640296,,south_german_credit,historical,,extended,10.0,,,,"{""n_neighbors"": 5, ""weights"": ""distance""}",0.949351069226099,4.0,historical500,default,,,,
xgb,0.965,0.965,0.9696969696969696,0.96,0.964824120603015,0.9979,0.9979369963428776,,south_german_credit,historical,,extended,10.0,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.9595607309192844,4.0,historical500,default,,,,
logistic,0.95,0.95,0.9591836734693876,0.94,0.9494949494949496,0.9871,0.9888732382738606,,south_german_credit,historical,,extended,10.0,,,,,,6.0,historical500,default,,,,
logistic,0.985,0.985,0.98989898989899,0.98,0.984924623115578,0.9988,0.998909009009009,,south_german_credit,historical,,extended,10.0,,,,,,11.0,historical500,default,24.0,10.0,,
knn,0.95,0.95,0.9591836734693876,0.94,0.9494949494949496,0.95,0.9316326530612244,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=1,,,,
knn,0.95,0.95,0.9891304347826086,0.91,0.9479166666666666,0.97745,0.9716135500211058,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=2,,,,
knn,0.955,0.955,0.9789473684210528,0.93,0.953846153846154,0.98635,0.9851929824561404,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=3,,,,
knn,0.945,0.945,1.0,0.89,0.9417989417989416,0.99565,0.9935716905023836,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=4,,,,
knn,0.96,0.96,0.9791666666666666,0.94,0.9591836734693876,0.996,0.9946654820298544,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=5,,,,
knn,0.95,0.95,0.9787234042553192,0.92,0.9484536082474226,0.995,0.9935913126231825,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=6,,,,
knn,0.955,0.955,0.9789473684210528,0.93,0.953846153846154,0.99565,0.9943656623734024,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=7,,,,
knn,0.95,0.95,0.9787234042553192,0.92,0.9484536082474226,0.9948,0.9933652427587706,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=8,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.99515,0.9937739381087732,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=9,,,,
knn,0.95,0.95,0.96875,0.93,0.9489795918367347,0.996,0.9951445488057388,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=10,,,,
knn,0.95,0.95,0.96875,0.93,0.9489795918367347,0.99595,0.9952852736629584,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=11,,,,
knn,0.955,0.955,0.9789473684210528,0.93,0.953846153846154,0.9958,0.9950874499296498,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=12,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.9956,0.9948363252390996,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=13,,,,
knn,0.965,0.965,0.979381443298969,0.95,0.964467005076142,0.99535,0.994492161548372,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=14,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.99555,0.9948288526160308,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=15,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.9951,0.9945111150982132,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=16,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.9951,0.9945080847951828,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=17,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.99475,0.9942224876172128,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=18,,,,
knn,0.965,0.965,0.9696969696969696,0.96,0.964824120603015,0.9945499999999998,0.994120257012348,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=19,,,,
knn,0.96,0.96,0.9693877551020408,0.95,0.9595959595959596,0.9942,0.9937057273853216,,south_german_credit,historical,,extended,10.0,,,,,,15.0,historical500,k=20,,,,
linear_regression,0.97,0.97,0.979591836734694,0.96,0.9696969696969696,,,,south_german_credit,historical,,extended,10.0,,,,,,19.0,historical500,default,,,,
logistic,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,6.0,revised,default,,,,
logistic,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,11.0,revised,default,24.0,9.0,,
knn,0.5,0.5,0.0,0.0,0.0,0.5,0.5,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=1,,,,
knn,0.5,0.5,0.0,0.0,0.0,0.0,0.5,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=2,,,,
knn,0.5,0.5,0.0,0.0,0.0,0.0,0.5,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=3,,,,
knn,0.5,0.5,0.0,0.0,0.0,0.5,0.5,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=4,,,,
knn,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=5,,,,
knn,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=6,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,revised,k=7,,,,
linear_regression,1.0,1.0,1.0,1.0,1.0,,,,south_german_credit,historical,,extended,20.0,,,,,,19.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,"{""C"": 1.0}",0.9847514785098024,4.0,historical500,default,,,,
random_forest,0.99,0.99,0.99,0.99,0.99,0.9997,0.9996999799979998,,south_german_credit,historical,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9824526961135496,4.0,historical500,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.9834841592683023,4.0,historical500,default,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9994,0.9992174757281552,,south_german_credit,historical,,extended,20.0,,,,"{""n_neighbors"": 5, ""weights"": ""uniform""}",0.9757141464365798,4.0,historical500,default,,,,
xgb,0.995,0.995,0.99009900990099,1.0,0.9950248756218906,0.9999,0.99990099009901,,south_german_credit,historical,,extended,20.0,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.9861336218116952,4.0,historical500,default,,,,
logistic,0.98,0.98,0.9897959183673468,0.97,0.9797979797979798,0.9977,0.997819275510892,,south_german_credit,historical,,extended,20.0,,,,,,6.0,historical500,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,11.0,historical500,default,24.0,11.0,,
knn,0.985,0.985,0.98989898989899,0.98,0.984924623115578,0.985,0.98010101010101,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=1,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.9996,0.99921568627451,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=2,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.99955,0.999126213592233,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=3,,,,
knn,0.975,0.975,1.0,0.95,0.9743589743589745,0.9997,0.9994174757281552,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=4,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9994,0.9992174757281552,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=5,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.9993,0.9990307692307692,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=6,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.99945,0.9991277699198492,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=7,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.99965,0.9995238095238096,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=8,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.9996,0.9995238095238096,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=9,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.9996,0.9994173648134044,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=10,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9997,0.9996153846153846,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=11,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.99985,0.9997087378640775,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=12,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9998,0.9996153846153846,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=13,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9998,0.9996153846153846,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=14,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9998,0.9996153846153846,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=15,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,0.9998,0.9996153846153846,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=16,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=17,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=18,,,,
knn,0.985,0.985,1.0,0.97,0.9847715736040608,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=19,,,,
knn,0.98,0.98,1.0,0.96,0.979591836734694,0.99985,0.9997029702970296,,south_german_credit,historical,,extended,20.0,,,,,,15.0,historical500,k=20,,,,
linear_regression,0.995,0.995,1.0,0.99,0.9949748743718592,,,,south_german_credit,historical,,extended,20.0,,,,,,19.0,historical500,default,,,,
logistic,0.25,0.25,0.3333333333333333,0.5,0.4,0.4,0.6538226694186446,,south_german_credit,clean,,extended,10.0,,,,"{""C"": 0.1}",0.8962962962962964,4.0,revised,default,,,,
random_forest,0.5,0.5,0.5,1.0,0.6666666666666666,0.46,0.7026315789473685,,south_german_credit,clean,,extended,10.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 5}",0.9047619047619048,4.0,revised,default,,,,
svm,0.5,0.5,0.5,1.0,0.6666666666666666,0.4,0.6538226694186446,,south_german_credit,clean,,extended,10.0,,,,"{""C"": 2.0, ""kernel"": ""rbf""}",0.8518518518518517,4.0,revised,default,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.3681083837043589,,south_german_credit,clean,,extended,10.0,,,,"{""n_neighbors"": 5, ""weights"": ""distance""}",0.9333333333333332,4.0,revised,default,,,,
xgb,0.5,0.5,0.5,1.0,0.6666666666666666,0.44,0.6357894736842106,,south_german_credit,clean,,extended,10.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.8412698412698413,4.0,revised,default,,,,
logistic,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,south_german_credit,clean,,extended,10.0,,,,,,6.0,revised,default,,,,
logistic,0.35,0.35,0.4117647058823529,0.7,0.5185185185185185,0.4,0.6538226694186446,,south_german_credit,clean,,extended,10.0,,,,,,11.0,revised,default,24.0,12.0,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=1,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=2,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=3,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=4,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=5,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=6,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=7,,,,
knn,0.35,0.35,0.4117647058823529,0.7,0.5185185185185185,0.2,0.3878151260504201,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=8,,,,
knn,0.45,0.45,0.4736842105263157,0.9,0.6206896551724138,0.28,0.4328070175438596,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=9,,,,
knn,0.35,0.35,0.4117647058823529,0.7,0.5185185185185185,0.275,0.4326203208556149,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=10,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.1699999999999999,0.4057142857142857,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=11,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.32,0.5,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=12,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.24,0.4068627450980392,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=13,,,,
knn,0.35,0.35,0.4117647058823529,0.7,0.5185185185185185,0.225,0.388763197586727,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=14,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.3976190476190476,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=15,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=16,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=17,,,,
knn,0.2,0.2,0.2857142857142857,0.4,0.3333333333333333,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=18,,,,
knn,0.2,0.2,0.2857142857142857,0.4,0.3333333333333333,0.2,0.4142857142857142,,south_german_credit,clean,,extended,10.0,,,,,,15.0,revised,k=19,,,,
linear_regression,0.55,0.55,0.5263157894736842,1.0,0.6896551724137931,,,,south_german_credit,clean,,extended,10.0,,,,,,19.0,revised,default,,,,
logistic,0.46,0.46,0.4782608695652174,0.88,0.6197183098591549,0.43596,0.5603999387230443,,south_german_credit,clean,,extended,10.0,,,,"{""C"": 10.0}",0.9668018390816696,4.0,historical500,default,,,,
random_forest,0.5,0.5,0.5,1.0,0.6666666666666666,0.483068,0.4936566418233428,,south_german_credit,clean,,extended,10.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9523549495771718,4.0,historical500,default,,,,
svm,0.459,0.459,0.4777898158179848,0.882,0.6198172874209417,0.4401819999999999,0.548329218254805,,south_german_credit,clean,,extended,10.0,,,,"{""C"": 2.0, ""kernel"": ""linear""}",0.9597369677822272,4.0,historical500,default,,,,
knn,0.488,0.488,0.4937629937629937,0.95,0.6497948016415869,0.384204,0.4446381039174137,,south_german_credit,clean,,extended,10.0,,,,"{""n_neighbors"": 5, ""weights"": ""uniform""}",0.9353229943878016,4.0,historical500,default,,,,
xgb,0.5,0.5,0.5,1.0,0.6666666666666666,0.579294,0.5543248210656258,,south_german_credit,clean,,extended,10.0,,,,"{""max_depth"": 3, ""n_estimators"": 200}",0.960458087266598,4.0,historical500,default,,,,
logistic,0.514,0.514,0.5072614107883817,0.978,0.6680327868852459,0.81936,0.8504003228914854,,south_german_credit,clean,,extended,10.0,,,,,,6.0,historical500,default,,,,
logistic,0.5,0.5,0.5,0.996,0.6657754010695187,0.8361959999999999,0.8631243111240501,,south_german_credit,clean,,extended,10.0,,,,,,11.0,historical500,default,24.0,10.0,,
knn,0.495,0.495,0.4974146845915201,0.962,0.6557600545330606,0.495,0.4975129265770424,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=1,,,,
knn,0.479,0.479,0.4888416578108395,0.92,0.6384455239417072,0.479084,0.4897343251859724,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=2,,,,
knn,0.493,0.493,0.4963805584281282,0.96,0.65439672801636,0.4666,0.483382909954921,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=3,,,,
knn,0.488,0.488,0.4937106918238994,0.942,0.6478679504814305,0.434548,0.4681547150900791,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=4,,,,
knn,0.488,0.488,0.4937629937629937,0.95,0.6497948016415869,0.384204,0.4446381039174137,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=5,,,,
knn,0.464,0.464,0.4805194805194805,0.888,0.6235955056179775,0.348424,0.4274130248137107,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=6,,,,
knn,0.481,0.481,0.4900314795383001,0.934,0.64280798348245,0.27965,0.3997275288864603,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=7,,,,
knn,0.457,0.457,0.4762954796030871,0.864,0.6140724946695096,0.26233,0.3918604494001543,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=8,,,,
knn,0.492,0.492,0.4958677685950413,0.96,0.6539509536784741,0.2363219999999999,0.3818968772838745,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=9,,,,
knn,0.471,0.471,0.4845250800426894,0.908,0.6318719554627696,0.2181779999999999,0.37540005935576,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=10,,,,
knn,0.495,0.495,0.4974463738508682,0.974,0.658553076402975,0.2136319999999999,0.3734755959569233,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=11,,,,
knn,0.478,0.478,0.4884210526315789,0.928,0.64,0.2122519999999999,0.3741218620417469,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=12,,,,
knn,0.495,0.495,0.497467071935157,0.982,0.660390047074647,0.2118139999999999,0.3770737883498647,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=13,,,,
knn,0.483,0.483,0.4911917098445595,0.948,0.647098976109215,0.211534,0.3761124455962278,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=14,,,,
knn,0.502,0.502,0.501008064516129,0.994,0.6662198391420912,0.2143279999999999,0.3773957457270556,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=15,,,,
